admin2Name,admin2Pcod,Year,Tot_Prec,Tot_Prec_1,Tot_Prec_2,Tot_Prec_3,Tot_Prec_4,Tot_Prec_5,Tot_Prec_6,Tot_Prec_7,Total_Precipitation
Phu Ruea,TH4207,2014,186.11617956842696,165.63330589021956,99.81439117022924,225.9924410070692,303.4823659488133,67.00399460111346,63.40652172906059,0.521803379058838,1111.971003293991
Tha Li,TH4208,2014,203.48619759071096,188.26481135881215,173.18517665633743,225.9796319246526,324.6612248621932,98.70862321600947,32.90199533458781,0.0,1247.1876609433036
Wang Saphung,TH4209,2014,149.46713733191388,152.81038111998444,161.2954716833537,255.36594274930368,346.5318689235774,64.59821716940995,44.384699386441916,3.9608694743990935,1178.414587838384
Phu Kradueng,TH4210,2014,153.81667908788458,109.78901122479351,133.19734041222765,269.5168751696136,348.96028662020444,54.17720831888583,26.49170419211768,1.4536410212173967,1097.4027460469445
Phu Luang,TH4211,2014,161.1733510905357,149.60686645710007,145.43444550787186,268.7906061752104,364.5657014230116,46.67674101805941,47.24514659049233,3.1102569854722857,1186.6031152477537
Pha Khao,TH4212,2014,120.26309172145584,132.46385299011845,149.54142404158705,245.84208671909153,361.5640573014235,68.07947907091905,9.595591429434558,1.546187879070576,1088.8957711531004
Erawan,TH4213,2014,136.3508202157995,172.23592921088218,190.05827711543537,264.22844369486404,363.86762244391787,77.56643655351415,24.487193079109137,3.5919605558376073,1232.38668286936
Nong Hin,TH4214,2014,142.13152818473088,134.5782635344246,151.72378911572383,274.5427458719022,376.4273513419091,40.21085165663261,45.33860479035129,2.3446985032086425,1167.297832998883
Mueang Satun,TH9101,2014,341.0499908924103,205.22651958465576,178.62931394577026,378.64566135406494,346.0439474582672,482.25321304798126,226.65429770946503,275.2216546535492,2433.724598646164
Khuan Don,TH9102,2014,252.9865927696228,177.96164321899414,129.89238595962524,272.435170173645,237.18708181381226,417.36902618408203,221.94071865081787,362.8703246116638,2072.642943382263
Khuan Kalong,TH9103,2014,264.1626984158787,186.388318258688,142.13656065835866,276.01612272393817,240.10370312961965,407.45765716745217,230.05731707319208,372.8716022080238,2119.193979635151
Tha Phae,TH9104,2014,250.58424961637294,176.47515111830893,139.25057978500584,283.9796220014903,258.32042922264293,415.70078211720187,220.30482630352486,336.7565765054336,2081.3722166699813
La-Ngu,TH9105,2014,260.17088220606433,232.08606036588432,150.39924966877902,287.6613305089328,260.7769409920872,419.24858946256364,221.51425504431484,351.42443823498184,2183.281746483608
Thung Wa,TH9106,2014,,,,,,,,,
Manang,TH9107,2014,230.1500699520111,194.59658670425415,151.56439471244812,240.18851900100708,194.75082230567932,372.2397074699402,247.1865038871765,397.52363681793213,2028.2002408504486
Mueang Trang,TH9201,2014,199.61622451679617,205.93888264517238,191.30106391936917,275.3246717724619,264.84480396856236,367.10363432576384,306.19326078891754,297.9662784700152,2108.2888204070587
Kantang,TH9202,2014,,,,,,,,,
Yan Ta Khao,TH9203,2014,225.36799684096783,223.60994004221521,169.96241111404754,299.84386704108283,264.7138629380394,385.656131497902,357.85590117819163,402.5392642343745,2329.549374886821
Palian,TH9204,2014,239.4117520078119,234.54761810905964,167.198718760387,302.9859455450472,216.38525636799366,403.6804795990507,318.93702583499703,394.5651865594358,2277.7119827837832
Sikao,TH9205,2014,,,,,,,,,
Huai Yot,TH9206,2014,,,,,,,,,
Wang Wiset,TH9207,2014,,,,,,,,,
Na Yong,TH9208,2014,232.01982846595203,217.89029534824385,184.8216344413569,299.3782039846945,262.6526200298022,401.08708611604754,341.96115718140703,361.664937856606,2301.47576342411
Ratsada,TH9209,2014,171.48528671264648,182.14031195640564,157.50034618377686,207.10921669006348,228.45035648345947,331.5749235153198,385.5954256057739,380.71980571746826,2044.575672864914
Hat Samran,TH9210,2014,,,,,,,,,
Mueang Yala,TH9501,2014,,,,,,,,,
Betong,TH9502,2014,,,,,,,,,
Bannang Sata,TH9503,2014,,,,,,,,,
Than To,TH9504,2014,,,,,,,,,
Yaha,TH9505,2014,,,,,,,,,
Raman,TH9506,2014,206.1923909187317,142.18305003643036,142.0755876302719,179.94027662277222,245.54043841362,274.48785185813904,479.27792835235596,691.1310105323792,2360.8285343647003
Kabang,TH9507,2014,,,,,,,,,
Krong Pinang,TH9508,2014,,,,,,,,,
Mueang Trat,TH2301,2014,204.94488806700434,466.034282799165,518.7451365997758,644.093769257349,650.9102972111418,370.5973279198865,170.85459751335316,62.130159114766506,3088.3104584824414
Khlong Yai,TH2302,2014,,,,,,,,,
Khao Saming,TH2303,2014,193.71107204697879,462.76919720804494,406.31918627619905,570.8070738182936,600.8564919909953,344.2275811346851,147.0830243324539,53.41053756623902,2779.18416437389
Bo Rai,TH2304,2014,171.76799503695582,375.2848088184479,333.8242301670198,469.19768144361433,495.7651376908825,317.98616863619895,124.84612430849383,57.10807700634003,2345.780223107953
Laem Ngop,TH2305,2014,171.26282215118408,588.3199138641357,547.6004309654236,652.6070709228516,652.0445795059204,364.1728916168213,181.51952075958252,68.56702303886414,3226.0942528247833
Ko Kut,TH2306,2014,,,,,,,,,
Ko Chang,TH2307,2014,,,,,,,,,
Mueang Phrae,TH5401,2014,253.6078929856078,160.16664337629248,193.88144474344855,157.77771558935342,226.83852558676531,44.520754202496505,27.226700730169355,2.2543043216713046,1066.2739815358048
